text,tfidf
safety,9.674117558234901e-05
safes,2.3172625171874041e-07
safely,3.4679725014402703e-07
safe,0.000149254100116238
safaris,2.322750309507404e-07
safari,0.000546451859001392
saddleback,2.625498825280713e-07
saddle,4.111813978368894e-06
sacredwalksbyuni,2.5122470118433354e-07
sacramento,0.00013516241218784
sabrina,1.7767746003265368e-06
sabor,1.33755963800648e-06
sable,5.054175362805461e-07
sa,5.175106549941822e-06
s8,2.043706497853058e-06
s23,2.710692600125464e-06
s21,1.2584382094652033e-06
s10,8.470557111077843e-07
ryze,3.008963135204913e-06
ryman,2.6853801065545014e-06
rye,7.576008509455919e-07
rv,7.456545228106471e-06
ruth,1.6164273512759122e-06
rustica,8.849011718055626e-07
rustic,5.406360081242029e-07
rust,3.644750467367168e-06
russian,5.515510343576399e-05
rushmore,1.4006368832178516e-06
rush,8.2963660470192e-05
running,8.616730728826801e-05
run,4.1040147428334e-05
rum,2.955982535772984e-06
rugs,4.540016705638878e-05
rug,9.9891469259325e-05
rudy,1.317545432859081e-06
ruched,2.8834662854286304e-06
ruby,2.925271401645e-06
rubik,1.7792692600979764e-06
rsn,8.418535763674698e-07
royce,7.629120476159921e-07
royals,2.0496605484849336e-07
royal,0.000284156606914495
row,9.550876621435e-06
rover,9.183230627234027e-07
route,1.0677347523890548e-05
round,0.022392474850989684
rouge,3.304293564746e-06
rotors,2.1431960507739865e-05
rotor,3.779836108411783e-05
rotation,1.1081976023991e-05
rotary,4.293188318542424e-07
rosé,8.492043047692995e-07
roswell,1.1383623871221341e-06
ross,1.6181621741012e-05
rosie,4.3203970482776536e-07
rosewood,6.002895127675542e-07
roseville,5.400591204283132e-06
roses,0.00010963115793299236
rosen,2.1022610848632507e-06
rosemary,3.891207512162511e-07
rose,0.0015451935202680871
rosatis,5.872231530157147e-06
rosati,3.627957009128813e-06
rosary,2.6993805378042767e-05
rosarito,1.1997036994631817e-06
rosacea,2.4529828783321294e-05
rosa,2.638151905308394e-06
rophe,1.157588686275172e-06
ropes,2.5930118908935487e-06
rope,1.8822936898782002e-05
roots,0.000101597052591288
root,0.000213819495354784
roosevelt,9.06825386137271e-07
roop,6.442527701679125e-07
rooms,0.001047512360208444
roomba,9.214574902070848e-06
room,0.00171396901433095
rookery,3.3403486061885083e-07
rooftop,4.433308671063728e-05
roofing,1.6593640152992367e-05
roof,2.39059056861e-05
rompers,1.2238276806058787e-07
romper,3.468408218628872e-06
rome,1.428025066026531e-05
romantic,0.0008851237940682241
romance,5.654274801725687e-06
roman,7.774861821487785e-07
roma,1.0610787789549e-05
rolling,1.986831327413e-06
roller,0.000123617832300746
roll,6.79545660948e-06
rolfing,8.440816431770398e-07
rolf,4.9310966817852066e-06
rogers,1.3593955127059497e-06
rodizio,1.6406177164347437e-05
rodeo,8.716914634767999e-05
rodent,3.4359408991619e-06
rod,1.1927056727865104e-05
rocky,1.4793235997450001e-06
rockwood,4.0468895409015503e-07
rockwall,2.965910051743893e-07
rockville,2.6653045412396324e-06
rockstar,6.6095860086e-06
rocks,1.079242024945e-06
rockport,3.077822526079295e-07
rocklin,4.498077164538193e-07
rocking,1.8192051297942566e-06
rockin,2.1241011660397253e-06
rockies,6.996917502007706e-07
rockets,5.283596166191558e-06
rocket,7.04257743531329e-06
rockefeller,4.934964075452092e-06
rock,0.000801449491024776
rochester,6.135487187227099e-05
roc,7.233583187094165e-06
robyn,1.0704130743989678e-07
robot,6.761287152296183e-06
roberts,4.7110976588090414e-07
robe,4.971196117692413e-06
rob,2.176989963865234e-06
roanoke,2.5553687325784013e-06
roadside,2.203205002440136e-05
roadhouse,3.738232665113231e-06
road,1.6047058971184002e-05
roach,9.672639607698e-06
rnr,1.5317876445690003e-05
rmr,9.307557739793691e-07
rmi,2.0456455430219934e-07
riverwalk,7.137268273630755e-05
riverview,5.16491324476917e-06
riverstone,2.1315390645116342e-06
riverside,4.781832644759999e-05
rivers,8.364765121313266e-07
riverfront,2.3137778997816943e-06
river,0.000918390875125844
rivaage,2.0345858684081453e-06
ritz,1.299695290941271e-06
ritual,6.722452360034532e-07
ritas,3.1600162914693285e-07
rising,2.2284336093608856e-06
rise,0.000158318621781714
rios,5.715538112399782e-07
rio,3.7840031020575e-05
rino,3.710895360543784e-07
rink,2.019376556259614e-06
rings,0.0011249523345842158
ring,0.002141684471508993
riley,1.8360327878777575e-06
right,1.6382628076523334e-06
rigdon,2.737151269895823e-05
rifle,6.343783926158282e-07
riding,7.1518963810361e-05
ridgefield,1.1510639320110344e-06
ridge,1.2905053326765e-05
rides,0.000379593292527106
ride,0.000236182664136951
rick,1.065740002909e-06
richmond,1.5460620734412003e-05
richland,4.5295764152516876e-07
richardson,1.139464697656077e-06
richard,3.0648075575210677e-07
rich,1.0716092813432001e-05
rice,1.7013270584546492e-06
ricci,1.9423460390011137e-06
ribs,3.4445848279478923e-06
ria,8.598621654853874e-07
ri,1.497156694856498e-06
rhw,3.3068888977227514e-07
rhode,1.1435654604163273e-06
rhinoplasty,7.091502775909559e-06
rhinestones,4.6320495504386524e-07
rhea,2.8068345634139937e-07
rhapsody,3.1806216136504275e-07
rha,4.8668465185640004e-05
rf,0.000652711582081656
rex,1.924180157431578e-06
revolution,5.48223251908e-06
revive,0.000160697880499224
reviv,4.013012752781396e-07
revitalize,0.00023552625294040702
revision,1.2657765269130459e-05
review,2.5856816063786915e-06
revibe,6.094959489176048e-07
revere,2.404549855394053e-07
revel,1.0161110258737104e-06
reveal,1.2904395867948001e-05
reve,7.068020232119903e-07
revanesse,5.485760439220801e-05
reunion,6.537374623055434e-06
retwist,2.4809368182820765e-05
returns,1.4305139404960532e-07
return,1.0985188297731657e-05
retro,1.6626287601603e-05
retreats,4.867071859028301e-06
retreat,0.000187763975811864
retractable,2.5093543568875585e-06
retinol,4.2592763092225e-05
retinal,5.158800238003536e-07
retina,5.362383410479368e-07
retail,1.938077535844e-05
resurfx,3.0718498141976204e-06
resurfacing,0.00045295512208908006
resumes,5.14799446404248e-07
resume,0.000165676390087105
restylane,0.0042185922416087315
restraint,1.274498004481364e-06
restore,0.000147475015491322
restaurants,0.0010783667095949066
restaurant,0.08958001635445215
rest,0.00022690187606503798
respect,9.815276240518917e-07
resorts,0.0011086552557306928
resort,0.031781417650372325
resin,1.0289134971732356e-05
reset,9.061898883194774e-07
reptiles,2.5158175401265643e-06
replacement,1.2171494346620001e-05
repair,0.000298422151621813
renu,5.6405471591538476e-06
rentals,0.000786025769587016
rental,0.00286115620000032
rent,2.019224599976332e-05
reno,0.00013635435259316654
renewal,2.1571932409974e-05
renew,5.7242397945792e-05
renaissance,0.00016823203919635142
remove,6.856509052420174e-07
removal,0.00035226441316814995
remote,0.00023797819740236598
remedy,2.186336010204e-06
relief,5.7748154675656e-05
relet,4.203929888977004e-07
release,8.575387287750001e-06
relaxing,0.00022447675049938498
relaxer,8.39075827568e-06
relaxed,2.974006241299946e-06
relaxct,4.2129734028897697e-07
relaxation,0.00169732371780795
relax,0.001330565683325932
rejuvination,1.7002908256368828e-07
rejuvenations,1.0443972267444422e-06
rejuvenation,0.000271147644867438
rejuvenating,0.00034402179589503
rejuvenate,0.000166292610204474
rejuve,6.32330536352171e-06
rejuva,5.112974455507136e-07
rejuv,1.8404017499056672e-06
reindeer,3.604708877248764e-06
reiki,0.008677919436812698
reign,2.996897878267091e-07
rehabilitation,2.5763903309811825e-06
rehab,1.4067205269078002e-05
registration,3.1537011857275843e-06
register,5.602605827063537e-07
regina,1.0720915823340152e-06
reggae,3.212380160408356e-06
regenerative,1.8380855765511559e-06
regency,4.329853803770797e-06
regena,1.378469736800224e-06
regen,4.354798989520223e-07
regal,0.0003128425291147377
reg,3.5424631415069994e-05
refurbished,0.000159620410606514
refuge,2.058598306119663e-06
refrigerator,2.8511151643911524e-05
refresh,8.9400334410443e-05
reformer,3.520088809496e-05
reform,2.682821646619512e-07
reflexology,0.015583251102376709
reflexions,1.0050443939188924e-06
reflex,5.519031922948241e-06
refine,6.097500354228242e-07
reel,7.4504623178065105e-06
reef,4.6129703468739994e-06
redwoods,1.3998474578071907e-06
redwood,3.4229750147854967e-06
reduction,5.8700189313102e-05
reduce,9.156951866025001e-06
redstone,4.188684351976653e-07
reds,6.827078002039829e-07
redline,4.117803790593024e-06
redlands,2.9036914137046e-06
redken,1.084417615598661e-05
red,0.000779439166541568
recreation,5.513863325504736e-06
recovery,4.9804142551764995e-05
records,5.678174787063112e-07
recording,6.725414517166092e-06
recliner,3.417107734240339e-06
recharge,0.00024440628895010903
reborn,1.4198924830076204e-07
reboot,7.608123108747354e-07
rebirth,2.7056662167440683e-07
rebel,6.532453658661502e-07
rebalance,2.0126942092555315e-06
realty,2.0506181169572145e-06
reality,4.330667090862e-06
realestateu,0.00016913828482025998
real,0.0005355564317935609
reagan,8.449918156358798e-07
readings,0.00012202431370637401
reading,0.000865589387519795
reader,1.599913724792627e-06
rea,2.1861535263889797e-06
re,1.2554318552454e-05
rbeauty,1.4151819251958323e-06
rb,7.63375749268994e-07
razor,2.7578636561516204e-06
rays,1.692114586519e-05
raymond,1.2127404962283277e-06
ray,4.8662757362688e-05
raw,7.791122277067846e-06
raven,4.933448605984753e-07
rave,4.785263116933363e-07
rats,2.1862550451895301e-07
rate,4.002339990999649e-06
raspberry,9.002635491902125e-07
rasolli,9.924981621472807e-06
rascals,3.403815250500944e-07
raquel,1.4153647131304488e-06
rappelling,1.9376595762973408e-06
rapids,5.6264006103088e-05
range,0.00189031858705104
randolph,1.526840372365213e-06
rancho,4.670053227648e-06
ranch,8.749619115252902e-05
ramona,2.872607741847282e-07
ramen,2.832637948043967e-05
ramada,7.977209203797906e-06
ram,1.0425593165210277e-06
ralph,1.6224517645691916e-06
raleigh,4.7148508460807e-05
raising,1.1728810221609683e-07
rainier,4.026040957284833e-07
rainforest,4.199159926108e-05
rainbow,4.5287294684144994e-05
rain,1.876815084722e-05
railroad,2.49956976861847e-05
rail,3.6383972207378816e-06
rage,0.000159318780159234
rafting,0.0012676874258840997
raft,1.1739764823725664e-05
radiofrequency,0.00016502032952768998
radio,0.0007392078717984398
radiesse,0.001121519022249262
radiator,1.6511379435336146e-05
radiant,0.000508444218657438
radiance,1.8990395430488002e-05
rad,1.596770930200988e-06
racing,0.00023293703941934396
rachel,1.6256539416477285e-06
raceway,7.240427088871046e-06
racetrack,7.588761503259778e-07
races,2.2876196337986588e-06
race,9.001479643082909e-05
raccoon,3.4388263721105215e-07
rabbit,7.851122233010999e-05
rabanne,1.534733835305e-06
ra,4.796440577608812e-07
quiroga,4.6103829451811143e-07
quincy,4.6053892460362393e-07
quilted,5.069499945183e-06
quilt,0.000276865084306448
quickbooks,5.3943454311539684e-05
quick,5.7522581864568005e-05
quest,5.7005888205023996e-05
queens,6.4483561878342e-05
queenie,1.0387530952243093e-06
queen,0.00019938094762800903
que,9.173641526253417e-07
quarry,4.864410451786973e-06
quantum,1.7417315606230892e-06
quancy,3.5233623164708386e-07
quality,9.501380328014998e-06
quad,1.0299050944120473e-05
qq,5.889293924128874e-07
qdoba,8.757969110825676e-07
qc,1.4138175486431293e-06
qatar,6.56265840634529e-07
python,6.19661573714608e-07
pynkberry,6.430250085037096e-07
pynk,2.3418903383635048e-07
puzzles,6.563040036054396e-06
puzzle,2.4549178970604e-05
putting,1.8323233133605014e-06
putter,6.404843523650338e-07
putt,0.00014097093001856075
push,3.926660976638e-06
purses,6.252045880344131e-06
purse,0.000281169997687384
purple,6.86823472683e-06
purity,8.190094580325e-06
pureology,0.00014821308476125375
puremd,5.301255855574353e-05
pure,0.000287589559759479
purchases,6.30670699745277e-06
purchase,1.6235528347325e-05
pura,5.819617614048557e-06
pur,1.7151757182390387e-06
puppy,1.4750786394140002e-05
puppies,7.915359037317867e-07
punta,4.345690875039626e-06
punk,1.9461665623014875e-06
punching,1.0170969588974915e-06
pumpkin,0.000787787560587412
pump,2.6421043338215998e-05
pummarola,3.96462935737524e-07
pulse,1.0983084751975999e-05
pullover,8.6779138224e-06
puffy,4.817420475783604e-07
puerto,3.1716363647707005e-05
pueblo,9.122136132330812e-07
public,8.468871759279001e-06
pub,8.535243940306601e-05
psychology,5.2958594050978836e-06
psychics,2.427071888740411e-06
psychic,0.0037853231199770202
psi,8.521771169794393e-07
psa,4.884345611084686e-06
ps5,2.4478374417112245e-05
ps4,9.53778441098792e-07
ps,2.977325717438991e-06
prx,5.874958755737943e-06
prp,0.041436055620069724
provo,1.5141228255996522e-06
providence,9.803356339303604e-06
protomotive,1.199105842186692e-06
protein,1.6802997399030364e-05
protection,1.7869052955045e-05
proskin,6.196919787502253e-06
proposal,1.211763204603469e-06
propark,7.557833803060444e-07
propane,2.65078350087807e-05
promotions,2.0027047887763833e-07
promotion,4.0036208545845903e-07
promed,3.2772430396731085e-07
promd,1.9750060535029293e-05
prolash,2.2860569833921416e-07
prolase,9.351543020087429e-07
projector,1.7550910234025837e-05
project,2.5789127601328002e-05
prohibition,1.1997403201570537e-06
profound,8.616700675359921e-06
professor,1.5295181749445723e-07
professional,5.7798157008419996e-05
products,4.0915887876094e-05
processor,5.203094575191682e-07
procell,1.9210292923754485e-06
procedure,5.401218298374888e-07
procare,4.701128432061134e-07
probiotics,1.5662477846315328e-06
probiotic,1.2433287916970132e-07
proage,3.0886449678351684e-07
pro,0.0006112394236047961
prk,1.7551232833013409e-06
prix,9.901295797305599e-07
privileged,1.0979047908409065e-06
private,0.0008067732713292
privai,6.59206813364156e-07
pristine,3.7836905004330004e-06
priority,6.460635303098045e-07
printsnearme,1.0207446532415544e-06
prints,0.000143693888542607
printing,7.28040898388145e-06
printerpix,0.000276334887468924
printer,2.397079887283998e-05
print,0.000146743575663017
princeton,1.4455481485538223e-06
princess,0.0007702370849480669
prince,2.4182389096081133e-06
primo,4.669218238859789e-07
primetime,4.132433155819431e-07
prime,9.363417946396001e-06
primal,4.1220232904263474e-07
prima,2.6239825560761597e-06
pride,2.8374333074577607e-06
prf,0.000899839693754904
pretzels,1.2632319956661238e-06
pretzel,9.070556837501479e-07
pretty,2.0386713434895e-05
preston,5.225505187565736e-07
prestige,1.5752365506346e-05
pressure,0.00012648143718772798
pressotherapy,4.1298459145776e-05
pressed,2.9968390184187813e-06
press,1.5147334479515e-05
preserve,8.437577593146e-06
presents,2.615985803866e-06
prescription,1.6170366643510002e-05
prescott,1.9475639556520383e-06
preschool,2.605275851982795e-06
prep,5.438573975388e-06
prenatal,0.001176337607469542
premium,2.7525267575301998e-05
premiere,4.126851723306344e-06
premier,2.2368175022717998e-05
pregnancy,6.583345591047652e-05
precision,1.1098662774972e-05
pre,6.8661560981075e-05
prank,6.662255871019413e-07
prana,3.202865582271457e-07
prada,2.2554545785020004e-05
practical,4.479581560705238e-07
pr,8.966436535464524e-07
ppf,7.225774027420998e-06
powerpoint,4.424911049507896e-07
powerboat,4.833968368584998e-07
power,0.000192119757133895
powder,7.8986593621404e-05
poway,2.0822853168893724e-07
potty,6.902566433251311e-07
pottery,0.009020417177517248
potter,1.1247906446056428e-05
pots,1.0221902037569027e-05
potomac,1.591988809386867e-06
potenza,5.388175923299103e-06
potbelly,1.968900915016588e-06
pot,3.1473215406969e-05
posture,6.043680269822006e-06
postpartum,3.7296470471745933e-06
posters,1.1674442101907674e-06
poster,8.379246058822507e-07
post,1.9956183640135e-05
position,8.97974810064582e-07
posh,3.0159203129594004e-05
posare,9.182673606495462e-07
portugal,5.27339482141211e-06
portsmouth,1.9253352530888824e-06
ports,2.0884864580348764e-06
portraits,0.00011077828802429823
portrait,0.000158001842675362
porto,2.826076340341332e-06
portland,0.000293102281390848
portfolio,7.291576860838652e-07
portable,4.106354573914e-05
port,7.3372222011168e-05
pores,4.40714949267611e-06
pore,5.0915006384424005e-05
porch,8.58359703399343e-07
pops,5.552900035215338e-07
popcorn,1.5946373502468e-05
pop,2.8867733233519996e-05
poop,1.2680803051760293e-06
pools,1.3625326573195472e-05
pool,0.001047082771904468
ponytail,2.9602494317892694e-06
pony,7.4978029775903215e-06
pontoon,0.00021313636741584
ponds,3.3986768956544285e-07
pompeii,9.160382547207643e-07
pompano,9.97205776771566e-07
pomade,4.5013565318902704e-07
polynesian,9.332379687357214e-06
polo,3.7758454870595e-05
pollo,7.255810971515598e-07
polish,7.271308769317999e-06
pole,0.00046736029980387096
polaroid,1.3762011625202187e-06
polaris,3.6748654441375e-05
polar,1.4219935583028002e-05
pokey,1.514017367882619e-06
poker,1.7698671167669299e-07
pokemon,3.0275408091570306e-05
poke,3.0205971472865998e-05
poiz,3.212919950923616e-07
poipu,1.4718462200926314e-07
pogo,1.605528909811469e-05
poetry,6.660658379841192e-06
poe,5.920738328733891e-07
pods,1.242622775570932e-05
podiatry,1.7078662073675054e-05
podcast,9.972494910012172e-07
poconos,9.502622000487901e-05
pocono,4.765189234538095e-05
po,8.654726363964552e-07
pmu,4.4326825204693e-05
plymouth,9.906748325005074e-06
plushie,3.345554895157121e-07
plush,9.309328835462e-06
plus,0.000359155618495716
plunge,1.2263601025102e-05
plump,1.6576862689185996e-06
plumbing,9.121871551072899e-05
plum,7.722131584370666e-07
plug,3.8098348835445e-05
pluck,7.843562010939502e-07
plies,1.26102565609271e-06
pleasure,1.7546988047066846e-05
plaza,7.7381347222368e-05
playstation,0.000179799501081941
plays,5.538333157866763e-05
playpen,1.6787105791851185e-06
playland,1.1440732475117498e-05
playhouse,3.3267440147778965e-06
playground,0.00012837593050401901
playcenter,4.597327393641294e-07
playa,1.1562485381810002e-05
play,0.0029619246414443402
platter,7.017705288729146e-07
platinum,3.65384502214e-06
plates,9.579211538170711e-06
platelet,8.719773156762006e-06
plastic,1.6544251574862e-05
plasma,0.0007362836845239601
plants,0.00010359868770719999
planter,1.4022396058116002e-05
plantation,0.000213346938762171
plant,9.9788461931168e-05
plano,1.2803892219391346e-05
planning,3.1372724066819997e-06
planetarium,1.2129582180812695e-05
planet,3.7266207008424e-05
plane,1.8067168921637283e-05
plan,1.6732006318109998e-05
plainfield,5.201389080783759e-07
plain,1.3691726187334947e-06
places,1.8219545773502138e-06
place,2.0514340520727e-05
pl,2.311563574926849e-06
pk,3.348595252047e-06
pizzeria,4.138239060851e-05
pizzas,1.332503693178e-05
pizza,0.3440475839318093
pixel,1.9202321718915628e-05
pittsburgh,9.4187239698469e-05
pittsburg,1.0876252719586565e-06
pita,4.150898468085362e-07
pistol,9.72199537600425e-06
pismo,2.3708721416293945e-05
pirates,6.439908959958738e-05
pirate,9.936685012853301e-05
pipes,1.9390479929394396e-06
pipe,2.1130980541785993e-05
pinot,1.0087209923699597e-06
pinnacle,8.904766177167651e-07
pinky,2.669267833992924e-06
pink,0.000271453783328421
pines,2.2194570359591e-05
pinecrest,1.028246649119237e-06
pineapple,1.210486395533867e-06
pinballz,1.2780584133347291e-05
pin,5.6027004730462235e-06
pimple,2.897260362663509e-07
pilot,1.7766678030042233e-05
pills,1.238106255482621e-06
pillows,0.000134284252337256
pillow,0.00033842330862207003
pillar,3.2622782987641175e-07
pill,3.0387975103578766e-06
pilates,0.034030642398244854
pil,6.201697683347104e-06
pike,3.0418601511921808e-06
pigmentation,3.0078574748445088e-05
pigeon,1.0861175422325893e-05
pig,4.137807108304686e-06
piercings,9.481519984861187e-06
piercing,0.00019475781772668
pierce,6.339560862188868e-07
pier,2.9971691988534e-05
piel,1.6330264542631036e-06
pie,4.826385068872e-06
pictures,0.00020417388822879104
picture,0.000129248679340714
pics,1.3553531498374375e-07
picoway,1.9785846737955838e-05
picosure,0.00020760715793970218
pico,5.4213095153317745e-05
picnic,0.000273430651167716
pickleball,0.00015356098855787373
pickle,1.0150509251895651e-06
pick,3.264876659708e-06
picanha,4.239156818952671e-07
piazza,2.3178163583022858e-07
piano,9.8761165637547e-05
physiotherapy,9.727242987705622e-06
physicians,5.171562968040913e-06
physician,1.324627606060988e-06
physical,6.8769949187712e-05
phx,2.8816482696908816e-07
phototherapy,1.1343290903609383e-06
photoshoots,2.1990059832850446e-06
photoshoot,0.0008445226919623499
photos,0.000684368152221113
photorejuvenation,9.846069329899276e-07
photography,0.04013689680564503
photographer,0.000506162748496188
photograph,5.251956858749302e-06
photofacials,1.8156191059368e-05
photofacial,0.000609335275885098
photobooth,2.7336948711100148e-05
photoaffections,8.160585172187743e-06
photo,0.034390886998470045
phones,0.00016842087876780564
phone,0.002069895413461692
phoenix,0.0006774662950254851
pho,3.121733904598313e-05
phlebotomy,1.1693842742507562e-06
phl,2.16451878094051e-06
philosophy,4.183382168859953e-06
philly,1.3553362831305335e-05
phillips,1.5258232528517396e-06
philips,1.6570214747285565e-06
philadelphia,0.00051300890619714
phil,2.4945471108157842e-06
phentermine,0.0006900452166537712
phenrx,1.1249546254017652e-06
phantoms,5.719416384243176e-07
phantom,2.0696311073828444e-06
ph,1.4944885759507958e-06
pga,5.200124202300276e-07
petting,3.3875783616944465e-06
pets,7.999460470847999e-05
petra,1.0435363507465066e-06
petite,6.725765859441052e-07
peter,1.5875319270981054e-06
petals,6.461993122337978e-07
pet,0.002680150614270072
pest,0.0008924932289929899
peruvian,1.661491971942076e-06
peru,9.89526586932534e-06
perspective,6.067109976411408e-07
personalized,0.002384235431295162
personalize,4.7946561844844125e-06
personalization,8.073329271503677e-06
personalised,1.729428879657696e-07
personal,0.000228260754533084
persona,1.3173309222655853e-06
person,0.000113844349801984
persian,1.7305865453233563e-06
perry,9.484410220494529e-06
perms,1.899103754006877e-05
permit,2.722085946191828e-05
permanent,0.0010431208615569209
perma,2.459074426177395e-06
perm,0.00112812055840352
peridot,1.0290701412198e-05
peri,5.222105024592908e-07
perfumes,2.9145253399962112e-05
perfume,0.002404039589334192
performances,1.4674552793042557e-06
performance,9.134102220374598e-05
perfil,6.751924206603853e-07
perfect,1.795114366853e-05
per,0.00015496808339577202
peptides,7.416421473881059e-06
peptide,1.8181798583925964e-05
peppers,4.0409434170959104e-07
peppermint,2.4125568413967905e-06
pepper,2.63160164860084e-06
peoria,2.1570272821125774e-06
people,0.0008696190009184561
pensacola,3.121418571686377e-05
pens,5.135922198984423e-06
pennzoil,9.611504877499323e-07
penny,3.727283390154146e-06
pennsylvania,5.1415940041750796e-05
pennekamp,3.4757665727260187e-07
penn,1.6694675227658666e-06
penis,7.426930890106001e-05
peninsula,3.2855490227239695e-06
penile,2.06186017008979e-06
penguins,1.2862868219781672e-06
penguin,8.007875828512036e-07
penelope,3.3520265314770816e-06
pendant,4.796675176444e-05
pencil,5.29352552754e-06
pen,2.9509596214224e-05
pemf,2.799421648356181e-05
pelvic,6.097429647316e-06
pelican,1.6995094443804658e-06
peels,0.000203395868696378
peeling,9.211441622825e-05
peel,0.0036652367875271404
peekaboo,3.157378602546822e-07
peek,1.8235102093412055e-06
pedicures,0.0007781225671142551
pedicure,0.11677540597860031
pedicab,5.4702327980083006e-05
pediatric,9.999999788976793e-07
pedi,0.0038213094788226657
pedal,2.2501555210008e-05
pebbles,1.1638660239553607e-07
pebble,2.274013111040044e-06
pearls,1.3173305666724292e-06
pearle,4.3580367737602255e-06
pearland,2.136031537532012e-06
pearl,0.000131825834076268
pear,7.509866344331485e-06
peanuts,9.020436249127356e-06
peak,7.926964990984e-06
peacock,1.7397901265891033e-05
peachy,3.543676124438321e-05
peachtree,1.9924377205543744e-06
peaches,4.201775875774509e-07
peach,9.2253684979898e-05
peaceful,1.7903626451921451e-06
pe,3.836796118816996e-06
pdo,0.0013520433451260601
pcdc,2.1320460797963686e-06
pca,4.698359073596267e-06
pc,4.6982893752289007e-05
paw,1.092335474037e-06
pavilion,4.1476083226610995e-07
paul,6.662166881982e-06
patti,1.030709294128981e-07
pattern,1.464736519924e-06
pattaya,3.9546825899570466e-07
patriot,2.945047667526711e-06
patricia,8.598441405121353e-07
patio,0.00018401147492066896
patek,1.350147142444369e-06
patchwork,5.204469810479832e-07
patchogue,2.266711327454472e-06
patch,2.7418169808261003e-05
pat,4.4973331917165254e-06
pastry,3.1340011734512825e-06
pastries,7.902130822100121e-06
pasta,0.00011503328689219199
past,8.813640724438263e-07
password,1.7433203879664742e-06
passport,3.6384306755607e-05
passes,0.000108372347435385
pass,0.00222277734785716
pasadena,6.044272057849202e-06
party,0.0148795478426621
parties,0.000165061562072592
partial,4.6351641940675005e-05
part,7.989906063896471e-07
parrot,5.783462106806521e-07
parma,1.1948739283472823e-06
parlor,6.5565361181760005e-06
parks,0.00020168964378818998
parkour,4.9770631150182446e-06
parkland,3.888869425847737e-07
parking,0.19210278943406198
parker,2.868811271695788e-06
park,0.007429087663676205
parisian,7.341768029938201e-07
paris,0.0016015781431900531
pari,1.878540284438913e-06
parfums,1.0684745949091196e-06
parfume,3.6060934878557475e-06
parfum,0.0009135921512795221
parasailing,0.001240511647248354
parasail,0.00021425084593654404
paranormal,4.3880295831408e-05
paramus,3.9966190980703537e-07
paramount,3.464418919010901e-05
param,2.413818865320135e-06
paradise,7.3744636617645e-05
parade,5.133975526575929e-07
par,2.6282858014150997e-05
papillon,2.1651978863808787e-06
paper,7.805126341032e-06
papa,1.4870390404734001e-05
pantyhose,9.174900376399542e-06
panty,3.4549145298180003e-06
pants,0.000272200026701568
pantry,8.99002878218429e-07
panties,0.000114407679849281
pans,1.651318788905209e-06
panoramic,2.5717044760240087e-06
paniq,1.1066153231439814e-05
panini,1.891065205138838e-07
panic,9.67572872714811e-07
panel,4.450541844963e-06
pandora,2.243478478830656e-05
panda,2.1487607774179083e-06
panchos,6.785042146819138e-07
pancakes,3.6074148230651856e-06
pancake,3.7551150541189e-06
panama,1.8279141254779807e-05
panacea,1.2534504901185907e-06
pan,1.4793899417295446e-06
pampering,0.000277233856520832
pamper,6.9339786207315e-05
pampas,8.693832349918395e-06
pamela,1.50631628811981e-06
pam,8.81132219989962e-07
palo,6.158105825720082e-07
palms,3.1830978771821022e-06
palmdale,8.734592441906083e-07
palm,0.000123609724181874
palladium,4.708628060700893e-07
palisades,7.518703024695035e-06
palio,5.800655238527003e-07
palermo,8.621389100628426e-07
palatine,1.7691708015431493e-06
palace,3.9168493240058e-05
pajamas,2.1400502761090828e-05
pajama,1.4716296979342e-05
pair,1.559705722986e-05
painting,0.004356993392357113
painters,9.513953003331277e-07
painted,1.3287227654234464e-06
paintball,0.016721202759705952
paint,0.0069744570569014504
pain,0.00016867778315240902
page,4.637339476444979e-06
pads,1.6346465895837e-05
padre,4.074441308838492e-06
padi,2.6321441140653216e-05
padel,1.357356274157265e-06
paddleboarding,4.5896245293573e-05
paddleboard,0.00046959544298513594
paddle,0.000250731120906564
pad,0.0003632721671713311
packing,1.1302419664459001e-05
packers,2.62762390720884e-06
packages,0.00015503437034930598
packaged,6.588775881650847e-07
package,0.000125125515177504
pack,0.000221876585710944
pacifica,9.898777168874928e-07
pacific,1.3750393471533e-05
pa,2.4482497082648e-05
ozone,1.2811488873716943e-05
ozlem,3.031015100035785e-07
ozarks,8.80147622512892e-07
ozark,2.24317454449257e-06
oysters,8.133711904276937e-07
oyster,6.556967175299058e-06
oxygeneo,1.976523095579975e-06
oxygen,0.000492426779928421
oxtail,3.116826332094216e-07
oximeter,1.8205992671219297e-06
owl,2.1352761078866507e-06
ovo,4.575564845674504e-06
overnight,2.710569936671556e-06
overlay,4.145970189401451e-06
overland,1.1281990015874008e-07
over,2.7307939260872e-05
oval,6.89464692683e-06
outside,2.213028312011485e-06
outlet,3.3942323675357016e-06
outlaw,1.412276330233946e-07
outings,1.4906551387950917e-06
outfits,5.416878640040546e-07
outdoors,1.1621544337883192e-05
outdoor,0.002082213027033811
outback,0.000192658382472192
our,7.998684433102e-06
oui,4.5714699083781413e-07
oud,6.4575962698883314e-06
ou,4.581655724628763e-07
ottoman,3.457661122554858e-06
otterbox,1.926160356152128e-06
otter,3.3634646837855963e-07
ottawa,9.504123848503697e-06
