,id,name,text,embeddings
0,1bf81df3-efc0-44f3-937f-8d19e12e1530,Nightlife,nearby things do nightlife,"[ 1.07192613e-01 -9.87331662e-03 -2.88610905e-03  4.01638895e-02
  2.57434808e-02 -5.53904474e-02  4.75523695e-02 -9.20685306e-02
  4.11218368e-02 -2.43874621e-02  6.07287064e-02 -4.86953557e-02
 -1.29105635e-02  4.55808006e-02  1.07071236e-01  9.99627635e-03
  1.62371293e-01 -9.30524431e-03  1.82180237e-02 -2.37144530e-02
 -4.10275534e-02 -2.93943174e-02  6.16116747e-02  2.10715865e-04
 -1.97843486e-03  7.77566526e-03  1.33750625e-02 -1.80295128e-02
  4.42837998e-02 -6.93590194e-02  3.06009930e-02  1.45262614e-01
 -6.52091131e-02 -1.11274747e-02  4.02706452e-02  1.01991236e-01
  7.02406187e-03 -4.80391495e-02 -3.56101915e-02  8.49973336e-02
  2.92165354e-02 -3.41252200e-02  5.83638065e-02 -1.88165084e-02
 -9.46213081e-02  1.10900318e-02 -7.19875377e-03 -7.20846280e-03
  1.14095490e-03 -4.31259386e-02  5.78371994e-02 -3.30451541e-02
 -5.02331257e-02  4.73878831e-02 -9.41971689e-03  2.58192010e-02
 -6.79353625e-02 -2.85266321e-02  8.25786889e-02 -2.82995161e-02
  1.09581009e-01  5.00202700e-02  4.00068983e-02 -3.00447308e-02
 -1.52547732e-02  1.67378429e-02 -1.15414120e-01  7.19180629e-02
  3.69446613e-02 -6.35008812e-02 -2.49891356e-02  5.99178346e-03
 -1.70514416e-02  2.80946251e-02 -3.84479500e-02  1.71132889e-02
  8.31056666e-03 -1.19099110e-01  3.73267732e-03 -2.48678140e-02
  1.37091465e-02 -2.26151515e-02  4.54802327e-02 -1.06442915e-02
  2.08588690e-02 -5.28116478e-03 -4.45448374e-03  4.71502952e-02
 -3.26759927e-02  3.06130685e-02 -4.55647483e-02 -2.17673257e-02
 -1.08850040e-01 -7.43355751e-02 -3.43366079e-02 -6.85627460e-02
 -2.80371234e-02 -6.30163625e-02  2.43963581e-03  1.99846365e-02
 -2.48142295e-02  2.02124342e-02  5.77907301e-02  5.92548549e-02
 -8.02791584e-03 -1.45124709e-02 -7.12270513e-02 -8.49880744e-03
  5.88787496e-02  2.69922670e-02 -7.26967752e-02  4.91243117e-02
 -1.13468049e-02  8.22800770e-02 -1.11240549e-02 -1.78813990e-02
  6.04458302e-02  1.03773121e-02 -1.90594718e-02  1.31947054e-02
  7.15771690e-02  3.65465432e-02  6.31460622e-02 -4.21166122e-02
  5.35734333e-02  1.69551186e-03 -4.16120738e-02 -2.13016088e-33
  6.61428273e-02 -2.65795756e-02 -3.16302665e-02  4.79199318e-03
  1.43468469e-01 -2.53772959e-02 -4.59719449e-02  2.26129172e-03
 -4.41692211e-02  4.56594080e-02 -3.57170105e-02  1.06970267e-02
  3.91130820e-02 -1.50981471e-02  1.59422785e-01 -2.06571445e-02
  4.01608646e-03 -2.90874802e-02 -6.29744455e-02 -4.58723679e-02
 -1.05188571e-01  2.65966845e-03  2.62219016e-03 -2.11823441e-04
 -3.78413387e-02  5.82692400e-03  3.41139324e-02 -2.81883571e-02
  5.84699661e-02  1.14136646e-02  5.09785414e-02  5.35288011e-04
  1.15782081e-03  2.01726463e-02  8.37005675e-02  1.18919909e-01
 -2.99927667e-02 -3.21825519e-02 -3.60884257e-02 -6.09153509e-02
 -8.37656409e-02  4.14468087e-02 -8.77822414e-02 -3.80074196e-02
 -1.08945435e-02  5.22163771e-02  8.34677443e-02 -2.99639516e-02
 -2.02161483e-02  2.43438379e-04  2.45253742e-03 -9.47449263e-03
 -7.75293410e-02 -1.08282991e-01  3.57912853e-03  1.39532164e-02
 -4.46534306e-02  1.81541545e-04  5.09312302e-02 -1.63768069e-03
  4.63099852e-02 -3.90488505e-02  1.71781965e-02 -1.19835228e-01
  1.07847109e-01 -3.24642584e-02  6.44386560e-02  1.41583234e-02
 -1.48066320e-02 -2.16727145e-02  3.33871767e-02  8.05524271e-03
  8.11510086e-02 -4.29821834e-02  3.02924868e-02  1.11444350e-02
  2.21925825e-02 -4.67929132e-02 -5.60984835e-02  2.96947956e-02
  2.49629989e-02 -1.34132020e-02 -1.51183922e-02 -7.22456574e-02
  4.27820012e-02 -7.38057820e-03  7.95431063e-03 -6.92086592e-02
 -1.26105472e-01  2.88664587e-02 -2.05603205e-02 -1.93687193e-02
  2.13506278e-02 -7.98422098e-02 -9.28765386e-02  8.57216123e-34
  2.04393324e-02 -1.01993449e-01 -6.17663981e-03 -4.55623195e-02
  6.41743615e-02 -6.07049093e-02 -8.34242329e-02 -1.10067993e-01
 -5.74045703e-02  8.67349207e-02 -5.54552265e-02  4.60990295e-02
  2.37763152e-02 -7.81733729e-03  7.74285793e-02 -4.98829670e-02
  8.40577707e-02  4.30685058e-02 -3.11750099e-02  3.92397977e-02
 -2.79107075e-02  6.74694544e-03 -5.38837053e-02 -7.27572478e-03
 -4.33936268e-02  1.02353849e-01 -3.38397212e-02 -3.51468027e-02
 -9.57741141e-02 -2.94670425e-02 -6.36579543e-02 -2.61967089e-02
  1.56865418e-02 -2.40932815e-02  3.46782506e-02  7.76448771e-02
 -1.39200147e-02 -6.94177151e-02 -6.93934485e-02 -9.38730389e-02
  3.28565724e-02 -3.45506966e-02  1.34965414e-02 -1.95814762e-02
 -2.69005504e-02  3.01127452e-02 -1.19145595e-01  4.80912402e-02
 -4.32049111e-02 -2.44238283e-02  7.90494233e-02  1.57971997e-02
 -1.02582537e-01  6.26896275e-03 -3.49506997e-02  3.09975185e-02
  3.48646715e-02  5.26629128e-02  1.04393791e-02 -7.28308316e-03
  7.09726587e-02  9.74590238e-03 -2.23574843e-02  6.59131780e-02
  1.36246523e-02 -1.76760950e-05 -6.27876148e-02  1.24558443e-02
  1.64464265e-02  6.96407584e-03  2.19249502e-02  2.19420660e-02
 -2.59698071e-02  1.43733257e-02 -6.29542246e-02 -7.19188293e-03
  1.79212112e-02 -7.39230076e-03  1.40271336e-02 -7.65744643e-03
 -3.81071791e-02 -6.18308969e-02 -4.11315411e-02  3.97313088e-02
  7.47651840e-03 -6.97310194e-02  1.00537082e-02 -1.25983534e-02
 -2.08974630e-02  5.53894378e-02 -1.92770362e-02  8.60545337e-02
 -6.04729056e-02 -3.36787142e-02 -6.20905356e-03 -1.42107881e-08
 -1.47440778e-02 -4.27806452e-02  1.03840348e-03  8.54426529e-03
 -1.98615752e-02 -1.23751666e-02  1.25707731e-01  5.74970990e-02
  2.50940695e-02  8.93879682e-02  1.87269729e-02  1.23942824e-04
  1.21366210e-01  5.23179257e-03  5.08101769e-02  4.56348434e-03
  2.96024308e-02 -7.37171471e-02 -4.14166488e-02  6.79993033e-02
  4.85033402e-03  3.27910297e-02  3.52011584e-02  2.06191353e-02
  9.64413024e-03  4.39944044e-02 -2.22206600e-02  4.20871824e-02
  5.83578683e-02  2.70759333e-02  1.03894666e-01 -2.19172891e-03
  6.89619631e-02 -1.12797897e-02  1.07476590e-02 -9.41410139e-02
  3.55088688e-03  4.02159020e-02 -2.72198431e-02  3.93617675e-02
 -5.01508862e-02 -1.10190719e-01 -5.10903895e-02  6.39280751e-02
 -7.34651228e-03  9.20092240e-02  2.95350198e-02 -4.76695299e-02
 -1.78798679e-02  1.00593820e-01 -4.99822646e-02 -3.76198813e-02
  5.98403765e-03 -2.14987770e-02  1.96280107e-02 -8.50922838e-02
  1.53913358e-02  1.92963090e-02  4.60884273e-02 -1.44743873e-02
 -3.31306234e-02  1.93297714e-02 -5.00892624e-02  3.66188288e-02]"
1,2afb5ba6-75bc-497e-a53a-be118d00f59a,Sightseeing & Tours,nearby things do sightseeing & tours,"[ 1.10048324e-01 -3.33003812e-02  5.40776886e-02  4.71450971e-04
  2.56829038e-02 -5.41796423e-02  5.68621345e-02 -3.23600359e-02
 -5.59443943e-02  6.83162874e-03  5.82174994e-02  1.61767993e-02
 -1.08695757e-02  1.02758311e-01  7.75592700e-02  1.96765439e-04
  1.39374629e-01 -1.90012939e-02  2.67028864e-02 -3.31134237e-02
 -3.07927858e-02  9.25055891e-03  3.52107026e-02 -3.30947409e-03
 -7.95267373e-02 -2.01572571e-02 -2.45682821e-02 -1.63043309e-02
  4.62033376e-02 -6.34461321e-05  2.22111046e-02  1.25045776e-01
 -9.15652514e-02  1.37784090e-02  1.14845519e-03  1.17051087e-01
 -6.09863503e-03 -4.17041257e-02 -1.21363241e-03  3.72250937e-02
  1.30851874e-02  2.22346419e-03  3.69350053e-02 -2.59293485e-02
 -4.39163670e-02 -4.10170630e-02  1.93225499e-02 -1.20559977e-02
  4.91921417e-02 -5.28767752e-03  5.11485152e-02 -1.23932101e-02
 -4.76600565e-02 -4.52538207e-02 -6.71173856e-02 -3.50981541e-02
 -5.22475280e-02 -4.86087836e-02  1.55774951e-02 -5.14360853e-02
  7.17265531e-02 -5.78910075e-02 -3.55315320e-02 -3.75542715e-02
 -3.19477990e-02 -1.60682928e-02 -9.56495926e-02  9.48599726e-03
  9.02288556e-02 -1.58985674e-01  5.94019331e-02  7.78694637e-03
 -2.69567724e-02  4.69445363e-02 -1.21947713e-02  8.10340978e-03
 -4.26879246e-03 -1.92704350e-02 -1.89026520e-02 -1.09404564e-01
 -4.62612770e-02 -1.74365789e-02  4.20577042e-02 -1.12144963e-03
  4.75688986e-02 -2.68290956e-02 -3.86952870e-02 -1.52828754e-03
  2.85517052e-02 -4.20794934e-02  4.08579893e-02 -4.55978513e-02
 -1.20678045e-01 -8.76937881e-02 -5.09136133e-02 -4.61403467e-02
  4.31217905e-03 -1.12902476e-02  3.21061234e-03  1.89006161e-02
  4.61311713e-02  4.13582325e-02  6.56844974e-02  9.33882874e-03
 -3.75949554e-02 -1.53979482e-02  3.84438434e-03  5.35882860e-02
  4.38226163e-02  5.17507941e-02 -2.74760108e-02  1.11996178e-02
 -4.09568250e-02  5.91896754e-03 -8.08528587e-02 -3.53851654e-02
  9.18034371e-03 -3.04976199e-02 -5.93776396e-03 -5.37324846e-02
  8.44724383e-03 -6.80911774e-03  6.23887070e-02 -1.65467039e-02
  2.06672158e-02 -3.27193625e-02 -1.91393271e-02 -2.28323174e-33
  3.68714556e-02  1.59738436e-02 -5.49801178e-02 -1.12478714e-02
  8.72986838e-02  1.43255561e-03 -6.61511868e-02 -5.26239611e-02
 -2.34728660e-02  3.72332707e-02  3.23541313e-02  3.86388376e-02
  3.30286920e-02 -2.33230237e-02  8.71131867e-02 -4.72766533e-02
  5.36256097e-02 -1.36454962e-02 -1.64614152e-02 -5.84644638e-02
 -7.83442706e-02 -8.26350525e-02 -9.27026500e-04  5.61346747e-02
  5.68637922e-02  3.12012658e-02  3.24990600e-02 -2.15094839e-03
 -8.35390016e-03  1.43970214e-02  6.35579079e-02  2.45464873e-02
 -3.61600779e-02  1.79453827e-02  2.07014903e-02  6.16252124e-02
 -3.21542658e-02 -4.49031182e-02  7.63436407e-02 -2.56865490e-02
 -3.87296937e-02  7.75067508e-03 -7.71454647e-02 -3.79913114e-02
 -1.11556880e-03  1.86338834e-02  6.03402145e-02  1.40152238e-02
 -3.28192860e-02  7.65858078e-03 -1.22945220e-03 -4.95329350e-02
 -5.67793287e-02 -2.18512211e-02  2.12999620e-02  5.21793403e-02
  1.79882385e-02 -1.16204508e-02  9.08729807e-02 -4.66904305e-02
  1.26755372e-01  7.57216364e-02  1.35024106e-02 -3.38468216e-02
  3.83469090e-02 -9.41744670e-02  9.27428976e-02  2.28269622e-02
  5.80593459e-02  7.08921254e-02  1.99010558e-02  4.03647497e-02
  7.55759403e-02  1.24118496e-02  6.96180388e-02  1.09710898e-02
 -7.72612989e-02  1.93861239e-02  1.34939738e-02  7.59887099e-02
 -5.75862788e-02 -3.36920284e-02 -2.94594951e-02  6.09049164e-02
 -5.50151244e-03 -3.26173417e-02 -1.79619882e-02 -8.33669603e-02
 -1.31812587e-01 -6.98799640e-03  2.83152331e-02  4.42111157e-02
 -9.12886038e-02  9.22926934e-04 -4.35383879e-02 -4.86026461e-34
  5.42659424e-02 -4.13391180e-02  1.19487576e-01 -6.86279386e-02
 -4.40021269e-02 -3.67847979e-02  3.69340368e-02 -8.93866792e-02
 -3.87395285e-02  2.27585249e-02 -1.53048411e-01  6.17362186e-02
  5.52322902e-03 -4.33573648e-02  1.75072346e-02  1.47086466e-02
  1.18191846e-01  3.41892317e-02  1.63942091e-02  4.62018475e-02
 -2.82399226e-02  1.23438751e-03 -4.78400812e-02 -4.68620136e-02
 -6.64752871e-02  2.17059311e-02 -6.27142191e-02 -1.03849046e-01
 -7.77084529e-02 -5.97895719e-02 -2.95935329e-02 -3.68855521e-02
  7.05233216e-02 -2.17740741e-02 -3.54527272e-02  4.43903059e-02
  6.13285974e-02 -1.88316554e-02 -5.99486940e-02 -4.26465943e-02
  4.68867011e-02 -2.99572628e-02  1.09686241e-01  4.78820167e-02
 -2.58059260e-02 -3.04233097e-02 -1.11339584e-01  6.81105703e-02
 -6.81039542e-02 -6.20414205e-02  3.97411585e-02  1.79372467e-02
 -8.18806440e-02 -1.86064504e-02  8.54401675e-04  6.95729852e-02
  3.68535332e-03  3.90704721e-02 -2.56571509e-02 -1.79726891e-02
  2.60221660e-02 -4.69329059e-02 -1.49964904e-02  7.66965821e-02
 -4.99090254e-02  1.66125018e-02 -2.91611366e-02  3.40733454e-02
 -1.43056847e-02  9.33276303e-03 -4.43515740e-02 -2.64638406e-03
  4.52039950e-02 -8.06181803e-02 -6.75875917e-02 -8.52894783e-03
  1.12348758e-01  1.79751936e-04  8.35830346e-02  2.35175230e-02
 -1.06184455e-02 -6.43286947e-03 -8.79066661e-02  8.25040136e-03
  4.05456759e-02  2.13039517e-02 -3.56215015e-02 -1.35491760e-02
 -1.92610901e-02 -4.39026803e-02 -2.83158030e-02  4.24728133e-02
 -1.21720377e-02 -4.70779762e-02 -5.08147851e-02 -1.88925320e-08
 -2.83657387e-02  4.25825603e-02  2.33198982e-02  1.49736097e-02
 -2.43488140e-02 -7.56257996e-02  4.32934724e-02  1.61224872e-01
  5.92923444e-03  5.17492443e-02 -1.71254426e-02 -2.59801038e-02
  1.09269638e-02  4.89048101e-02  9.25907940e-02 -5.89290634e-03
  4.02211919e-02 -3.69546711e-02 -3.25358324e-02  4.42917198e-02
 -2.69612521e-02 -6.02756580e-03  8.12574849e-02  5.96591569e-02
 -7.77216349e-03  9.73353069e-03 -5.45667335e-02 -3.58144604e-02
  8.39976370e-02  3.59677500e-03  3.34696211e-02 -6.30687550e-03
  2.55458965e-03  3.53420340e-02  8.75509679e-02 -7.35404640e-02
 -3.77632529e-02 -2.62570754e-02  1.71097964e-02  2.21789093e-03
  6.97519397e-04 -9.80076641e-02  3.42565216e-02  1.32727295e-01
  2.11143661e-02  9.06469598e-02  3.16412374e-02 -4.19883579e-02
 -1.57892816e-02 -4.25057299e-03 -6.60610497e-02 -3.13646980e-02
  8.63941573e-03 -4.79798019e-02  3.07688136e-02  5.97919244e-03
  6.55863062e-02 -1.03614964e-01  4.56885584e-02  5.85017838e-02
  5.75073157e-03  1.41924787e-02 -9.93660912e-02 -1.47927580e-02]"
2,634fe6f0-7ac5-4ca0-96d5-7f63f97f9cd2,Bus Tours & Rentals,nearby things do sightseeing & tours bus tours & rentals,"[ 1.06449850e-01 -4.90595289e-02  5.48526756e-02  1.66971814e-02
 -3.55795920e-02  6.46934193e-03  7.57783055e-02 -2.54036281e-02
 -2.28257328e-02 -2.42003910e-02  4.71926183e-02  5.34196235e-02
  2.45734695e-02  9.20739323e-02  8.98053497e-02 -5.87964244e-03
  1.29754201e-01  4.55898978e-03  5.68314120e-02 -7.04603195e-02
 -1.75472926e-02  4.00242023e-03 -2.85516530e-02 -3.36834006e-02
 -6.64358661e-02 -3.29680159e-03 -8.63408949e-03 -2.68538911e-02
  4.61270250e-02  3.01859695e-02  5.08941663e-03  9.76247638e-02
 -9.03568864e-02  3.56686711e-02  1.22212097e-02  9.82117504e-02
  2.15013861e-03 -6.25335947e-02  2.43096594e-02  3.18664350e-02
  2.92383116e-02  1.28045371e-02 -7.22530857e-03 -2.37174295e-02
 -5.06074540e-03 -2.28748303e-02  3.46478820e-02 -2.55660973e-02
  5.64159714e-02 -7.51026673e-03  4.52571325e-02  4.52100858e-03
 -6.10395055e-03 -2.66758129e-02 -9.14585590e-02 -8.35631788e-02
 -7.72409365e-02  7.01617962e-03  3.55280749e-02 -3.90606150e-02
  8.20967481e-02 -4.08928543e-02 -2.90680095e-03 -2.16818862e-02
 -7.02586621e-02  4.46159318e-02 -9.23171639e-02  4.44840156e-02
  6.68407828e-02 -1.64711252e-01  3.05441618e-02  6.81749452e-03
 -4.02558371e-02  1.13846995e-02  1.14770690e-02  2.75104796e-03
 -2.51775258e-03 -1.22315241e-02  3.99623439e-03 -1.12181179e-01
 -9.37708691e-02 -3.42039093e-02  1.37612177e-03  3.72429267e-02
 -3.36053455e-03 -2.90787928e-02 -2.01043822e-02 -2.64076833e-02
  3.59719954e-02  2.68805306e-02  3.16241197e-02 -2.08453108e-02
 -1.04840554e-01 -8.55524540e-02 -3.50848101e-02 -2.51467302e-02
 -4.35674340e-02 -3.39242071e-02  1.31297465e-02  9.61828604e-03
  2.38432158e-02  8.87294039e-02  8.95591751e-02  6.14807522e-03
 -6.59717172e-02  4.30777622e-03  3.38217355e-02  8.69613700e-03
  7.92398397e-03  5.29516190e-02  1.40339136e-02 -7.40903243e-03
 -6.66939013e-04 -1.83691084e-02 -7.55230263e-02 -5.49619906e-02
 -1.14703495e-02 -1.63243562e-02  1.66920889e-02 -7.14744022e-03
 -7.96312280e-03 -2.02894751e-02  6.57603741e-02 -4.20048349e-02
 -8.82098544e-03 -5.43387560e-03 -3.80301140e-02 -1.67572579e-33
 -1.36651620e-02  1.96405295e-02 -3.79006229e-02  4.24022414e-02
  9.96703133e-02  6.82461262e-03 -5.55041060e-02 -4.87424992e-02
 -9.10540810e-04  3.28516439e-02  5.31333312e-02  4.92581576e-02
  2.88330410e-02 -3.16438861e-02  6.39919713e-02 -4.49413667e-03
  4.23224419e-02 -1.61656912e-03  2.75056181e-03 -4.76143584e-02
 -6.42148703e-02 -5.66899031e-02  3.24332826e-02  2.65376046e-02
  4.28800695e-02 -1.38773797e-02  3.70456055e-02  2.10206304e-02
  6.29894808e-02  1.89782660e-02  3.43958922e-02  1.20534645e-02
 -1.47607671e-02  3.67418416e-02 -6.05379464e-03  7.39539191e-02
 -6.31496087e-02 -2.98864748e-02  6.17850907e-02 -1.56431552e-02
 -3.89650874e-02 -1.48992362e-02 -1.09416083e-01 -7.26825034e-04
 -2.29912736e-02  3.37004475e-02  6.86481446e-02  3.45300999e-03
 -1.21024679e-02 -1.65681969e-02 -2.92856665e-03 -5.19928858e-02
 -8.28747749e-02 -1.36099486e-02  8.07291456e-03  1.98206380e-02
 -3.41809029e-03  1.68451164e-02  9.20171291e-02 -4.12220731e-02
  1.13682352e-01  1.08231992e-01  3.24633010e-02 -4.87196296e-02
  3.99258509e-02 -9.61394086e-02  7.36815110e-02  1.13802785e-02
  7.63651580e-02  3.55859697e-02  4.10474390e-02  2.68988106e-02
  6.48405328e-02  4.59645235e-05  1.04217127e-01 -5.21977956e-04
 -1.32760003e-01 -2.22774548e-03  7.94742256e-03  6.65617734e-02
 -2.78452896e-02 -5.28792441e-02 -3.43167074e-02  7.63328820e-02
  1.99371167e-02 -1.01167997e-02  1.97833939e-03 -4.80867215e-02
 -1.15912944e-01 -2.22415719e-02  3.61317396e-03  6.97615147e-02
 -8.83883014e-02  2.77600661e-02 -2.77182981e-02 -7.88893544e-34
  3.05370055e-02 -7.58040100e-02  1.00649685e-01 -5.71826883e-02
 -3.11445426e-02 -1.55052505e-02  1.62867289e-02 -1.11231796e-01
 -1.39157521e-02  2.77035255e-02 -1.44504473e-01  1.37895737e-02
 -3.96925174e-02 -1.73141658e-02  3.58971418e-04  9.05701518e-03
  9.53820348e-02  1.51208108e-02 -5.18721296e-03  5.34438379e-02
 -7.08147660e-02  6.56907484e-02 -1.54460697e-02  5.83796157e-03
 -7.97314867e-02  3.25954407e-02 -1.12629727e-01 -3.16586271e-02
 -3.91163155e-02 -2.40903329e-02 -2.81037334e-02 -3.57867926e-02
  8.11301544e-02 -2.84159984e-02 -6.41393885e-02  6.26659319e-02
  7.40194842e-02 -9.42043029e-03 -2.05709059e-02 -2.73727439e-02
  4.37784269e-02 -9.28540006e-02  8.69209915e-02 -1.92366354e-03
  1.47968736e-02 -3.02869640e-02 -5.75990230e-02  3.61199956e-03
 -2.08273567e-02 -8.98298100e-02  5.30003272e-02  9.48160188e-04
 -1.15161866e-01  1.61751639e-02 -5.22547110e-04  8.75684097e-02
  3.30960415e-02  3.98806110e-02 -1.67976338e-02 -1.90457925e-02
  2.77059525e-02 -6.93531707e-02  3.94478329e-02  6.57694712e-02
 -6.30232170e-02 -3.83402599e-04  1.80547871e-02 -2.05334648e-02
  1.30441668e-03 -4.40720730e-02 -4.09811847e-02  3.51797454e-02
  2.23652646e-02 -6.36463538e-02 -8.95939767e-02  2.61446517e-02
  1.48531720e-01  8.72728880e-03  7.82166198e-02 -1.96783822e-02
 -6.83217049e-02 -2.08119042e-02 -8.98788869e-02  2.81301495e-02
 -1.62863806e-02 -1.93099510e-02 -3.04278266e-02 -4.34982553e-02
 -4.87450417e-03 -4.12590019e-02 -6.55913576e-02  2.20885780e-02
 -4.97233383e-02 -2.66530663e-02 -2.87596695e-02 -2.13341256e-08
 -3.88843976e-02  1.34724081e-02  1.85878354e-03  1.00029642e-02
 -3.89702134e-02 -9.52593163e-02  1.46901114e-02  1.77844182e-01
 -2.09941100e-02  5.47211468e-02  2.94353347e-02 -4.86620106e-02
 -1.90464687e-02  2.98582669e-02  4.65311855e-02  1.80948228e-02
  6.74840733e-02  1.03756860e-02 -1.22254044e-02  9.31269862e-03
 -1.62841205e-03 -2.06116773e-02  6.60691932e-02  7.48023912e-02
  8.57242476e-03 -2.98325382e-02 -7.23780543e-02 -4.62871753e-02
  5.58540635e-02 -6.66278899e-02  2.65012439e-02 -1.49347652e-02
  3.80298160e-02 -8.21623765e-03  8.97670016e-02 -9.96621773e-02
 -4.50735018e-02  1.95023278e-03  2.45550144e-02  5.76405339e-02
 -1.91497579e-02 -8.05561170e-02  2.00437531e-02  1.04076877e-01
  2.61970493e-03  1.14074461e-01  3.46995555e-02 -5.50930714e-03
 -3.64309810e-02 -8.51255085e-04 -6.34012893e-02 -2.41364408e-02
  8.50924198e-03 -4.51661497e-02 -4.64558369e-03 -1.36359548e-02
  2.01127678e-02 -5.37828021e-02  1.81243028e-02  6.99344873e-02
 -5.17617678e-03  4.75186445e-02 -7.04947636e-02 -4.07732986e-02]"
