trigram,tfidf
six laser hair,0.0003575730874924733
six laser hairremoval,0.0006931646688052358
six sessions of,0.00011282393922932904
skin and body,0.00018517885108688083
skin and laser,0.00010017725968856141
skin care and,0.00010926006059949269
skin care by,0.0001392616514250031
skin tightening at,0.00020288092955949484
skin tightening treatment,0.00011339165942163504
skin up to,0.0003315146474422357
skin with one,0.0002518985403938518
skin with up,0.0002527885562878398
small area experience,0.00011562850951733225
small area up,0.00010029465923044455
small medium or,0.0002994025378602347
smooth skin at,0.00018056028487801822
smooth skin with,0.0007083668934168709
smoother skin with,0.00011476673744371344
spa and salon,0.00010023151437743214
spa and wellness,0.00010139309477534085
spa salon beauty,0.00013719204992011569
spa up to,0.0008984059684797889
spa with options,0.00015936509495734496
spa with up,0.0001874276970688237
spend on food,0.00010886551037837363
spider vein removal,0.00022381863708448017
statue of liberty,0.00013635048613080478
stone massage at,0.00013734518449353252
stones up to,0.00015078518274212253
studio up to,0.00028774057219973457
style up to,0.00035297868106311356
styles up to,0.00010153699165689446
surgery for both,0.00012386310178661182
swedish massage at,0.00021700680477415758
swedish massage up,0.00011216619917631102
swedish massage with,0.0002246524931055448
swedish or deep,0.0002486310082901275
swedish or deeptissue,0.00011165519696839075
synthetic blend oil,0.00024698694139386015
synthetic blend or,0.0001480954629739189
synthetic oil change,0.0005618052845238605
syringe of juvederm,0.0001343150425384108
syringe of restylane,0.00019209078617168972
takeout and dinein,0.00012675527735836006
tarot card reading,0.0001242845189364673
tattoo removal sessions,0.00015124854822748596
tee times online,0.0033623271849326825
teeth whitening at,0.00014264215561420835
teeth whitening session,0.00010275693639443537
teeth whitening sessions,0.00012162720347392905
teeth whitening treatment,0.00029037514403613827
teeth whitening treatments,0.0001298321868967547
the bar method,0.0001499336371186094
the escape game,0.0002404216944661624
therapeutic massage at,0.00014874885385990924
therapy up to,0.00038568149902163057
things to do,0.00010037381270880991
three laser hairremoval,0.0002202959918889628
three or five,0.00014242283399369218
three or six,0.00012074586342298638
three sessions of,0.00010487370495454187
three sessions up,0.0001321922533045637
tickets for select,0.0011219338410462499
times online booking,0.0033623271849326825
tint up to,0.00020674092441275025
tinting and lift,0.00017001303680814675
tinting up to,0.0001041337245987538
tissue massage at,0.0002467672239278025
tissue massage up,0.00010221454200109087
tissue massage with,0.00021349632412912315
tissue or swedish,0.00011839324742618738
to 10 off,0.0003449476839563718
to 10 people,0.0001299114565071956
to 15 off,0.00016998570617521313
to 19 off,0.00022779322460134827
to 20 off,0.0008185257751454085
to 21 off,0.00029961891738326227
to 22 off,0.00017541613008787495
to 23 off,0.00019068574341029852
to 24 off,0.00026800425643466367
to 25 off,0.0011361743582530635
to 26 off,0.0002891676928410902
to 27 off,0.0002619803189536513
to 28 off,0.0008298277460880672
to 29 off,0.0003287320123408034
to 30 off,0.0018546768947093762
to 31 off,0.00047323637101673977
to 32 off,0.0004167721507184384
to 33 off,0.0008218348460963242
to 34 off,0.0005739323742277362
to 35 off,0.001464003837407958
to 36 off,0.0005449370104224967
to 37 off,0.001672421302284402
to 38 off,0.0006785031354137221
to 39 off,0.0006749473835812544
to 40 off,0.002162958670088771
to 41 off,0.0006592970294638145
to 42 off,0.0012414530142430972
to 43 off,0.0006408880095994898
to 44 off,0.0007383673685514714
to 45 off,0.0012127216260825475
to 46 off,0.0014915272375047067
to 47 off,0.0006728184614964691
to 48 off,0.0009582177932765157
to 49 off,0.0008991935187917442
to 50 discount,0.00013050268784719067
to 50 off,0.004348271848848285
to 51 off,0.001075675455363611
to 52 off,0.0007753467550417586
to 53 off,0.0006582800930655573
to 54 off,0.0006856423556257169
to 55 off,0.0027538968881113107
to 56 off,0.0008405603927253737
to 57 off,0.0006793379763464
to 58 off,0.0005549712399822147
to 59 off,0.0005519252851174668
to 60 off,0.0015928127835877766
to 61 off,0.0005161385227861812
to 62 off,0.00047262251179028703
to 63 off,0.0004567201007598551
to 64 off,0.0008554856545884281
to 65 off,0.0004660506938985569
to 66 off,0.00041343310264936774
to 67 off,0.0003985844406662723
to 68 off,0.00035785351688750284
to 69 off,0.0003806404360969575
to 70 off,0.0004936828945304869
to 71 off,0.00027411542152262796
to 72 off,0.00028528254724283144
to 73 off,0.00036897136615224037
to 74 off,0.0002826318988632311
to 75 off,0.0003944313522084978
to 76 off,0.00027550454651859154
to 77 off,0.00022991585096010668
to 78 off,0.00036757200096824977
to 79 off,0.00024275047783683582
to 80 off,0.00036309955539909957
to 81 off,0.00022972582204186049
to 82 off,0.00031520729121987484
to 83 off,0.00024074798478699062
to 84 off,0.00023682697271262972
to 85 off,0.00024788499961668915
to 86 off,0.00024956513631115343
to 87 off,0.00022593368616728265
to 88 off,0.00021707603630220624
to 89 off,0.00023818423078631284
to 90 off,0.0003807286384409232
to 91 off,0.00027905164199812474
to 92 off,0.00012675389796887863
to 93 off,0.00011683754009381127
to 94 off,0.00011842407209299362
to spend on,0.00014210525240144356
touchup up to,0.00010747813160315698
tour for one,0.00020835874420852793
tour for two,0.00014421160246889776
tour for up,0.00010042696517441755
toward food and,0.00023730501538319723
towards food and,0.00014643843027653544
transform your body,0.0001364322178650089
transform your hair,0.00018873670566040975
transform your lashes,0.00010723863231906193
transform your look,0.0006325614497109803
transform your skin,0.00038278255234986314
transform your style,0.00012219187181171474
treatment enhance your,0.00011215005954109837
treatment for face,0.00011003560230047997
treatment for one,0.0001397258145429593
treatment transform your,0.00024052849571861963
treatment up to,0.0011848744429990548
treatment with haircut,0.00011624002694118268
treatment with up,0.00013191937690734204
treatments for face,0.00013510117683651613
treatments for up,0.00013004909447335167
treatments offering up,0.0002580349823908498
treatments on one,0.00010093127074117026
treatments on small,0.00012643920222398354
treatments transform your,0.0001101478764919798
treatments up to,0.0007379418145327662
treatments with options,0.00015969833448488188
treatments with up,0.00044989962917275515
true rest float,0.00017081658276324346
two flights for,0.00011812956788091495
two four or,0.00017215162320503814
two hours of,0.0001476976711383407
two options available,0.00010126609501771726
two or four,0.000520387121406789
two or more,0.00010345112432442549
two or three,0.00030936243638001143
two sessions up,0.00010001187032499267
two up to,0.00023889902294087876
two weeks of,0.00014985709596259433
two with up,0.000117829317720847
ultimate relaxation with,0.00014424425952674284
ultrasonic body sculpting,0.00014886494181200319
ultrasonic cavitation treatments,0.00010280696911989667
ultrasonic fat reduction,0.000194595993047804
units of botox,0.0008963398560653906
units of dysport,0.0005027853678618424
units of jeuveau,0.00021280274712557264
units of xeomin,0.0004217330980618204
unlock radiant skin,0.00013213659637210573
up to 10,0.0005798316318720291
up to 12,0.00013843482700498183
up to 15,0.00022985901898913035
up to 16,0.00010979747027340403
up to 19,0.00023215462188728455
up to 20,0.0009821144153540227
up to 21,0.0003235677977270449
up to 22,0.0001882057281375539
up to 23,0.00019794186698074027
up to 24,0.0002934443370662201
up to 25,0.0012090510105631778
up to 26,0.00030476545951697154
up to 27,0.0002832942617247808
up to 28,0.0008424994550675042
up to 29,0.000345173371960058
up to 30,0.001923737843048794
up to 31,0.0004878575377671902
up to 32,0.0004378948989730463
up to 33,0.0008478836035638544
up to 34,0.000611561884001739
up to 35,0.0015416351477209821
up to 36,0.0005692992360623591
up to 37,0.0016604040670820804
up to 38,0.0007058350961796732
up to 39,0.0006981518708910701
up to 40,0.0023042285651940267
up to 41,0.0006890265143939684
up to 42,0.0012758332186319106
up to 43,0.0006607927941885166
up to 44,0.0007596587373095018
up to 45,0.0012762005160484482
up to 46,0.0015211211492426816
up to 47,0.0006936396282238447
up to 48,0.0010092493454399519
up to 49,0.0009447183081205651
up to 50,0.004599163010555133
up to 51,0.0010928782379413067
up to 52,0.0007950484032200138
up to 53,0.0006624137464122936
up to 54,0.0007040936517260619
up to 55,0.002718187195551684
up to 56,0.0008489436922274714
up to 57,0.0006905894113239713
up to 58,0.0005634720037613511
up to 59,0.000567171735593482
up to 60,0.00161336277594931
up to 61,0.0005319678586663074
up to 62,0.0005027173172568751
up to 63,0.00046292634697649653
up to 64,0.0008661360947091488
up to 65,0.0005021864481242566
up to 66,0.0004304173636053835
up to 67,0.00041266444404403654
up to 68,0.00037065894952494814
up to 69,0.00038820104769884354
up to 70,0.0005197809264647191
up to 71,0.00028864832712487717
up to 72,0.00030644458768495247
up to 73,0.0003758928272091712
up to 74,0.0002921184755322105
up to 75,0.00041454994037320645
up to 76,0.0002919101197919705
up to 77,0.00024624777333456734
up to 78,0.00037510598008539146
up to 79,0.0002553690416964665
up to 80,0.0004100306999163928
up to 81,0.00023989139462085932
up to 82,0.00032614122478988924
up to 83,0.00025142622780002826
up to 84,0.0002471788266865181
up to 85,0.0002685114491638346
up to 86,0.0002709443242093566
up to 87,0.0002372798600355216
up to 88,0.00023124868776180278
up to 89,0.0002460823175972604
up to 90,0.0004129140006186059
up to 91,0.00027922638037120636
up to 92,0.00014037525755297627
up to 93,0.00012264889961821127
up to 94,0.00013218054633970034
up to five,0.00010011314128708095
up to four,0.0001716419994852921
up to off,0.00018344751122177427
up to people,0.0002644865059003602
up to six,0.00016055595756325828
up to two,0.00011466629087395217
us murder mysteries,0.00012001858553809891
us qr murder,0.00012456847001625398
vacuum butt lift,0.00013904256022150116
valid any day,0.0006364952458828705
valid for new,0.0001295966861692257
valid only at,0.00010198608328688929
valvoline instant oil,0.0002996765780901834
vitamin b12 injections,0.00011092647564737111
volume eyelash extensions,0.00042846737456828283
volume lash extensions,0.00010307322781686393
walking tour in,0.00010855133085708736
wax up to,0.0004660923241216667
waxing and tinting,0.0001142514302648432
waxing services with,0.00011032004958381407
waxing session experience,0.00012074837212116357
waxing session up,0.00013212914528334098
waxing up to,0.0002357980034237015
weeks of unlimited,0.0001412264842445894
weight loss program,0.00014971060209870613
wellness up to,0.00025273735562554215
window tinting at,0.00012700484540828662
window tinting for,0.00022002194876484467
wine tasting for,0.00013568286062224204
with 20 or,0.00014887008274534544
with 60 or,0.00014248302091034618
with add on,0.00019352248760292172
with aromatherapy and,0.00011841862058524829
with choice of,0.0004519518386162251
with deep conditioning,0.0002678156900056327
with essential oil,0.00015266411642352056
with full highlights,0.00010683944363131026
with haircut and,0.00011415225667183509
with hot stone,0.00042172238314566344
with hot stones,0.0004162989434761439
with hyaluronic acid,0.0001477631315920175
with led light,0.00020648051740694621
with one or,0.0006180470127520795
with options for,0.0011039910053854934
with options like,0.00042326577932709253
with options of,0.00010693198109804545
with options up,0.00027398992047099113
with partial highlights,0.00014165209154364593
with photo package,0.00017127840602266785
with savings up,0.0002032858123827304
with singleprocess color,0.00010977437390504576
with tire rotation,0.00010882221808804043
with up to,0.00562411343287268
womens brazilian wax,0.00012521771808138518
womens haircut at,0.00020121020514896979
womens haircut deepconditioning,0.00011433482081288402
womens haircut with,0.00017970750499539325
worth of casual,0.0007120797841937606
worth of food,0.00011912750535800932
worth of italian,0.0001489526220787049
worth of mexican,0.00014124031697459693
worth of pizza,0.0001584066808378933
worth of services,0.0001105805601639176
your beauty with,0.0001376059958814963
your body with,0.00016129432809511098
your brows with,0.00014049107973291343
your hair with,0.0001750262653554167
your lashes with,0.00015005815187609873
your look at,0.0002530340615076498
your look with,0.0007448102215908142
your skin at,0.00022599860228905003
your skin with,0.0005325320794999812
your smile with,0.0001052809408572228
your style at,0.00012900559523326818
your style with,0.0001994034202103934
youthful skin with,0.00010997793273654076
